x1,x2,x3,y1,y2
-205.0358118,67.47322883,138.8660619,-47.18825397,-0.867652907
-205.5858513,67.36207502,138.4506675,-47.28032829,-0.849650574
-205.616791,66.87105019,138.3120117,-47.29207392,-0.707958111
-205.5709544,66.70030876,138.538903,-47.24365899,-0.694791541
-205.9920783,67.17185303,138.7228225,-47.33487387,-0.727897042
-205.9685871,67.26810994,138.1235086,-47.34833838,-0.809400288
-205.5004805,67.13976739,137.9493295,-47.2855995,-0.764222566
-204.8478816,66.93121075,138.1384055,-47.11067548,-0.773040387
-204.8856968,67.16383162,138.3567025,-47.15192844,-0.806587066
-205.5766839,67.48125024,138.376756,-47.31928942,-0.866627313
-206.1295882,67.26925585,138.1080388,-47.37005348,-0.82187358
-206.1490688,66.95813977,138.2713317,-47.37228801,-0.761655715
-206.0310395,66.99480907,138.3687346,-47.33132153,-0.732291628
-205.8511307,67.23144064,138.457543,-47.3439266,-0.815565314
-204.9957047,67.0119978,138.0003227,-47.14058388,-0.804925488
-205.0260715,67.16841528,138.3016985,-47.15089712,-0.842746432
-205.9978079,67.47208291,138.7921504,-47.35807866,-0.873141843
-206.3965865,67.68006659,138.5646861,-47.42780762,-0.879421461
-206.3559065,67.5076063,138.8591864,-47.38695573,-0.892513546
-0.313495004,0.303418395,0.2619924,0.088585005,-0.006279617
-1.713029216,1.696235823,1.635771587,-0.233348521,-0.027983259
-4.238902197,4.185158755,4.0832754,-1.148969455,-0.04438704
-7.829525566,7.779162576,7.624635859,-2.302992398,-0.040135694
-12.53534253,12.52749301,12.26885986,-3.942728853,-0.082609055
-18.43909965,18.15027163,18.10884678,-5.795788954,-0.090704949
-25.35618993,23.07323959,24.9642868,-7.751924162,0.110981925
-33.31337049,26.88335163,32.91923282,-9.255709192,0.415434509
-42.38793335,29.73055081,41.97924255,-9.830672339,-0.158336887
-52.69853805,31.4100047,52.28767002,-12.55021651,0.015979793
-63.98105107,32.05824914,63.55305159,-15.66670585,0.810351398
-76.37756592,31.80070462,75.92951293,-18.72091467,1.014261348
-89.82889608,31.06852185,89.36537322,-22.21177463,2.332877877
-103.5844668,31.21743358,102.4769394,-25.53051807,2.852854265
-117.3331621,31.78615149,114.4941562,-28.55590711,3.447464135
-130.9019486,32.22280262,125.5493769,-31.67503205,3.999047167
-143.2383029,31.5824077,135.3670087,-34.27729177,4.583558083
-154.47687,31.19388501,144.0845615,-36.65541039,5.27753144
-164.6165041,31.6339166,151.6911492,-38.70470854,5.608202572
-173.6743939,31.92165601,158.2268788,-40.48844075,5.888590928
-181.7588284,31.64062021,163.7186793,-41.97337546,6.261334351
-188.5810369,31.29575691,168.0456565,-43.22540284,6.557530613
-194.2750914,31.52304927,171.2857329,-44.22550067,6.787126261
-198.8902665,31.47154036,173.4142711,-44.90972687,6.871648995
-202.3979141,31.18156642,174.4398655,-45.5160881,7.077346573
-204.8089205,31.23977893,174.3739754,-45.90558481,7.167598885
-206.1221398,31.89925336,173.7723697,-46.15837379,7.134522031
-206.3536147,32.2150104,173.6675184,-46.16192613,7.016710449
-205.5778299,31.63838567,173.8657618,-45.96402651,7.09843142
-205.0065909,31.15584062,173.9843641,-45.81683365,7.1293826
-204.5390574,31.10095126,173.4750046,-45.70762789,7.188454548
-204.9888292,31.71115131,173.4658373,-45.78847224,7.033973668
-205.7623223,32.01567838,173.9190469,-45.95829693,7.056828954
-205.9708789,31.53204471,174.1946396,-45.9097674,7.060650583
-206.0826057,31.49841208,174.3235551,-45.96013039,7.180771184
-206.0556767,31.79067785,174.3774131,-45.93383163,7.05525332
-206.1020862,31.65631925,174.0651511,-45.96328166,7.073484837
-205.7783651,31.44466864,174.0594215,-45.87057709,7.142606466
-205.3228636,31.32486317,174.1826075,-45.77586717,7.09707351
-205.0753459,31.38760205,174.2462058,-45.72693657,7.114365376
-205.2575464,31.31707094,173.8611781,-45.68602738,7.087241554
-205.9170209,31.68095644,174.2250063,-45.85321647,7.106871088
-205.9238964,31.7357885,174.0995286,-45.83568396,7.042562305
-205.5428794,31.54992099,173.5769911,-45.78073731,7.039903781
-205.2243149,31.32262863,173.6806964,-45.73163482,7.107020057
-205.1400901,31.50517299,173.9774886,-45.6694689,7.059372887
-204.965338,31.58802268,173.6526215,-45.66081724,7.061916819
-205.2947887,31.74472664,174.0691618,-45.71765465,6.963562884
-205.8161803,31.61151395,174.2250063,-45.79236835,7.057986329
-206.3135077,31.55215552,173.8210711,-45.85814391,7.036139448
-206.1777167,31.28573015,173.6583511,-45.88598965,7.081964613
-205.2128557,31.22637172,173.5265708,-45.73077539,7.103519285
-204.7390196,31.41109332,174.0233252,-45.59744811,7.042831595
-204.802045,31.61265987,174.3728295,-45.60323498,6.993007185
-204.9979966,31.3909252,173.971759,-45.57745188,7.057275861
-205.5589222,31.58126178,173.7929962,-45.76750198,6.995493822
-205.9811921,31.43687642,174.1109877,-45.81654717,7.028255549
-205.7359662,31.69659818,174.0147308,-45.8065777,7.045541686
-205.2890591,31.9081915,173.8119038,-45.72842626,6.925850802
-205.4231312,31.63723976,173.9631646,-45.70229938,6.921295788
-205.7818028,31.36296486,174.1499489,-45.79190998,7.046057348
-205.7783651,31.7682752,173.8611781,-45.75455314,7.005583609
0,0,0,0.084946723,0
-0.560932557,-0.576607536,0.490396296,0.087347416,0.092704571
-2.230295513,-2.231412781,2.146322819,0.137859375,0.607174835
-5.033835301,-3.733954492,4.856934581,0.093982267,1.326219679
-8.920036138,-4.522166801,8.68827471,-0.39355898,2.093725293
-13.900128,-4.397892255,13.61238859,-1.188199876,2.885203462
-19.9629382,-4.026174426,19.62145536,-2.315815194,3.755434679
-27.13860433,-4.252338057,26.84863039,-3.570678709,4.880826921
-35.47983851,-4.294885903,35.07785132,-5.44803222,6.106789987
-44.82420719,-4.028414691,44.40657825,-8.267271051,7.324514836
-55.28378092,-4.172845892,54.85944838,-10.87388524,7.895851161
-66.82922427,-4.301600968,66.39148451,-13.89406037,8.772745877
-79.46408956,-3.641020737,79.02119319,-17.19091682,9.422497206
-93.2483082,-3.778736873,92.79452563,-20.42589383,10.12548204
-106.9981494,-4.013855834,106.5426479,-23.67886171,11.10196828
-120.7485635,-3.925408339,120.2913432,-26.63922005,11.61474259
-134.1076474,-4.028414691,133.9254469,-29.68403236,12.45644624
-146.0263155,-4.159410032,146.3351397,-32.261483,13.03032077
-157.1405508,-4.195237083,157.6287108,-34.54747002,13.63994786
-167.048137,-4.095593993,167.8227759,-36.49185959,14.06330638
-175.8258504,-4.641966546,176.9276483,-38.07677544,14.5910578
-183.5985959,-4.545680989,185.0235419,-39.50046097,14.99659733
-190.0386415,-3.83919538,191.9116405,-40.76749984,15.15078027
-195.5424741,-3.499952799,197.6910658,-41.68669603,15.31178141
-199.8585651,-3.814563924,202.3904656,-42.40873744,15.45347388
-203.0722854,-3.877262695,206.0109859,-42.95654239,15.71296646
-205.2105639,-3.94779953,208.5526267,-43.2835867,15.74373429
-206.281995,-4.122459984,209.9443412,-43.44212412,15.88015555
-206.2384502,-4.067599275,210.258895,-43.40178789,15.82446405
-205.724507,-4.133661309,209.8727215,-43.2850191,15.80423864
-205.7021617,-3.96571592,209.4527434,-43.29149352,15.80544185
-205.6093425,-3.784334671,209.1227197,-43.28444614,15.72906658
-204.977943,-3.862709567,209.104958,-43.15066049,15.69354319
-204.7659487,-4.442674636,209.6263496,-43.02203147,15.81913554
-205.019196,-4.658765669,209.7650054,-43.04821564,15.80738991
-205.5698084,-4.308321763,209.5043096,-43.21752467,15.84480405
-205.8299313,-3.728356694,209.7094285,-43.25660039,15.65452477
-205.8757679,-3.419337637,209.53926,-43.29670743,15.66483801
-205.1469656,-4.122459984,208.9869287,-43.0365846,15.65641553
-204.5992179,-4.882689034,209.2029338,-42.94004121,15.86846721
-204.7974613,-4.78528048,209.4676403,-42.95631321,15.81134331
-205.5910079,-4.091113463,209.4699322,-43.15295232,15.77369999
-205.7514361,-3.681328318,209.5169147,-43.20635199,15.64375316
-205.956555,-3.910855211,209.9088178,-43.20383098,15.70391373
-205.6563251,-4.318394361,209.6824995,-43.15249396,15.73754635
-205.3818783,-4.506496405,209.743806,-43.10499576,15.78756557
-205.4861566,-3.826882517,209.5524381,-43.20852923,15.67159891
-205.0335199,-3.95228006,209.1078228,-43.06838375,15.62765305
-205.1028478,-4.600541698,209.2298628,-43.01991152,15.76722556
-205.860871,-4.383333398,209.9386116,-43.192601,15.78682072
-206.1759978,-4.129180779,210.150606,-43.24239104,15.73399401
-205.8946755,-4.416925913,209.8091232,-43.21133672,15.73376483
-205.1458197,-4.611737293,209.3742482,-43.05291389,15.76682449
-204.7997532,-3.927648604,209.3049203,-43.06150826,15.65653012
-205.1836349,-3.35887913,209.4785265,-43.10316229,15.47765269
-205.5967375,-3.711557572,209.2579378,-43.14418607,15.60043755
-205.5990293,-4.100068793,209.2751265,-43.11032426,15.65601446
-205.2552546,-4.06088421,209.0608403,-43.09794838,15.62885626
-204.9830997,-4.152694967,209.4080527,-43.01985423,15.63063243
-205.5153775,-3.755222685,209.8022477,-43.13593548,15.58852003
-206.0281747,-3.611914481,209.4269603,-43.24061487,15.55861163
-205.8287854,-3.963475655,209.4481598,-43.20440393,15.61046431
-205.8981133,-4.082158133,209.9890319,-43.22766602,15.63659119
-0.0313495,-0.021272892,0.017914041,0.094039563,0
-0.883386329,-0.867710203,0.803894164,0.109601097,0.216520751
-2.841612833,-2.814741112,2.709494495,0.118676748,0.821678774
-5.89373036,-5.869093174,5.713449189,0.11688912,1.819862926
-10.04526795,-10.060967,9.867249965,0.116493779,3.172324072
-15.30078062,-15.31533375,15.0757801,0.124767289,4.919845347
-21.738649,-21.59982133,21.38822801,-0.015429753,7.021696328
-29.18750141,-27.46106498,28.79903602,-1.32470707,9.197479491
-37.71683763,-32.30570962,37.30705821,-3.370000241,11.40885021
-47.3355385,-35.9713217,46.91344049,-6.120369545,13.58694927
-58.06927254,-38.5453346,57.63497053,-9.209471498,15.68386021
-70.03836088,-40.02660238,69.59603746,-12.67861636,17.49245878
-82.98548817,-40.40842146,82.53227856,-15.90774919,18.3094393
-96.7032437,-40.19121316,96.24315859,-18.98854326,19.16692794
-110.6335666,-39.50824747,110.1557198,-22.24151114,19.8041716
-124.2997559,-39.35148621,123.9101446,-25.21138057,20.52839025
-137.1706798,-39.93481455,137.6634235,-28.05147507,21.42604323
-148.9615783,-40.41959414,151.4081081,-30.49256176,22.11720222
-159.6879212,-40.10389439,165.0674219,-32.66974408,22.70436936
-169.4161716,-39.24514525,177.9824636,-34.57041697,22.91728048
-177.9274596,-39.14321606,189.6421547,-36.0606802,23.35777043
-185.3180422,-38.88681744,200.1960373,-37.39584375,23.67129294
-191.5804709,-39.39291106,209.6509868,-38.39823341,24.03093855
-196.7428206,-40.22478849,218.0155977,-39.16147049,24.45687537
-200.8417607,-40.16434144,225.3506034,-39.81315269,24.60567251
-203.79765,-39.47914121,231.5041701,-40.19233616,24.66760925
-205.6339797,-39.23953026,236.554793,-40.41389894,24.65895759
-206.3793978,-39.50933609,240.6187827,-40.54951805,24.69826249
-206.0837516,-39.98517754,243.5053441,-40.43360868,24.75544368
-205.4873025,-39.89115516,245.3158907,-40.35070169,24.72874385
-205.0719081,-39.4779953,245.9977105,-40.26997194,24.5773111
-205.7279448,-39.26978243,245.6401848,-40.32646558,24.64440446
-206.25392,-39.08168039,244.7881966,-40.39871555,24.55227285
-206.2487634,-39.75456202,244.891329,-40.33993008,24.71281562
-205.5285555,-39.83403127,244.9841481,-40.28882225,24.63999268
-204.9968506,-39.80492501,245.2563031,-40.16569362,24.64343043
-204.7126636,-39.80939408,245.0414439,-40.09762623,24.5664249
-205.2352011,-39.35595529,244.7801752,-40.25312698,24.54293363
-205.8350879,-39.61349981,245.1967155,-40.27793605,24.563732
-205.76576,-39.67394686,245.5169989,-40.27398264,24.60762057
-205.2810377,-39.40299512,245.3628732,-40.19978461,24.58441578
-204.8301199,-39.2417648,244.5842236,-40.10335581,24.43309762
-205.15556,-38.97642804,244.2318545,-40.19485717,24.48242929
-205.2283256,-39.49369434,244.863254,-40.09648032,24.41648185
-205.7101831,-40.01881016,245.5307499,-40.17841328,24.71923275
-205.5428794,-39.46344217,245.4499628,-40.17881435,24.53978237
-205.2008236,-38.98760072,245.0122231,-40.14919243,24.45641701
-204.7636568,-39.510482,244.8586704,-40.03906995,24.40164224
-204.6129689,-40.07364222,244.4358275,-39.96808048,24.58791082
-205.263276,-39.91017736,244.6100067,-40.09195395,24.53737594
-205.4168287,-39.67956185,244.8959126,-40.15429176,24.57026372
-205.0415414,-39.67056641,244.8970585,-40.04124719,24.52683352
-204.6989126,-39.42425185,244.5567216,-40.03786673,24.4361343
-204.8581949,-39.84749578,244.8432005,-39.99168634,24.46959504
-205.2162935,-39.83850034,245.3468304,-40.1061633,24.51583273
-205.236347,-39.60450438,245.3514141,-40.14266072,24.47927802
-205.2036884,-39.60673891,244.8128337,-40.0940166,24.4333841
-205.223169,-39.38506154,244.7847588,-40.12088832,24.50219633
-205.2598383,-39.43657045,245.0087853,-40.06594167,24.38749018
-205.0707622,-39.63252201,244.8621081,-40.08897457,24.48288766
-204.7504788,-40.06132363,245.0872805,-39.94584971,24.49234146
-205.3469279,-39.46011901,245.0202445,-40.11647654,24.50162338
-205.9370744,-38.98198573,244.6673025,-40.22648444,24.3207406
-0.138833403,-0.136594284,0.103005779,0.098096104,0.008250592
-1.256221425,-1.276372351,1.161053135,0.100038431,0.331284197
-3.495472269,-3.510025397,3.362236663,0.114476967,1.0154531
-6.840886891,-6.83641782,6.64052355,0.131155769,2.096595812
-11.27237166,-11.26343352,11.01488443,0.140867404,3.531963951
-16.79213247,-16.87945124,16.47528681,0.114620207,5.343272617
-23.4315101,-23.51997479,23.14153616,-0.09299105,7.511786091
-31.21743358,-31.27226564,30.81991546,-1.43344873,10.01088475
-40.01881016,-40.13970425,39.60788483,-3.212224853,12.9471273
-49.91178593,-48.38462422,49.4885993,-5.578311364,15.99961725
-60.90770545,-55.74168879,60.47970598,-8.22004787,18.97046071
-72.99940676,-61.92986216,72.56625067,-11.37005524,21.8853262
-86.37682536,-67.02746766,85.91903208,-14.53897021,24.5515853
-100.1249477,-71.01697279,99.66772734,-17.42404189,26.29028302
-113.8759347,-73.90639895,113.4169955,-20.24740602,27.82403374
-127.4458672,-75.70147572,127.1662638,-23.16496441,29.1523791
-140.0744299,-76.3873062,140.9126672,-25.75290018,30.07770593
-151.6407289,-76.04295857,154.6659461,-28.16127097,30.81218053
-162.1923197,-75.2253478,168.5876746,-30.25187937,31.1831707
-171.5492934,-74.81224523,182.3369428,-31.93414076,31.69785869
-179.7987398,-74.92110721,196.0776166,-33.34728386,32.04243551
-186.909146,-75.53130726,209.2178307,-34.48993359,32.61315877
-192.922911,-75.62068867,221.4138104,-35.45806038,32.90290353
-197.864672,-75.29009203,232.3573042,-36.13598404,33.1843404
-201.6582256,-74.77099226,242.1995732,-36.76640951,33.17488659
-204.3431058,-74.83917424,250.9383255,-37.12204441,33.38372971
-205.9273341,-74.55785196,258.5964794,-37.35867598,33.42635777
-206.4086187,-74.60712634,265.1304901,-37.41178917,33.39622019
-205.8488389,-75.30842668,270.5844754,-37.26299203,33.43609805
-205.3984941,-75.84471517,274.9183281,-37.15733861,33.50147253
-204.9957047,-75.53130726,278.1824687,-37.07397325,33.49408138
-204.7373008,-74.9904351,280.3115799,-37.02320919,33.33560125
-204.8186608,-75.13940413,281.3532171,-36.97290349,33.30638041
-205.5531927,-75.72840474,281.3486335,-37.01478671,33.43334785
-206.2023538,-76.01144589,281.1704436,-37.14490542,33.55292414
-205.9049888,-75.52328585,280.7218176,-37.1194088,33.55137716
-205.3864619,-74.56931112,280.3900751,-37.04698694,33.2942337
-205.4202665,-74.34872237,280.3711675,-36.99988981,33.20479499
-205.9789003,-75.15945765,280.8839647,-37.03655911,33.27549798
-205.7892513,-75.47630331,281.1853405,-37.06635291,33.45288571
-205.3549493,-75.22649371,281.0684571,-36.99983251,33.33118948
-205.0312281,-75.08210835,280.4571111,-36.93268186,33.29274401
-205.1521222,-75.27576808,280.2353765,-36.88936625,33.30225511
-204.8713729,-75.55880923,280.349968,-36.8275441,33.371583
-205.1297769,-75.31301034,279.9637945,-36.85292613,33.31761038
-205.5881431,-74.62889873,280.0909911,-37.00710907,33.28598311
-205.9038428,-74.53665253,280.9487089,-37.00722367,33.17225099
-205.7033076,-75.42244528,281.3463416,-36.9511311,33.32236593
-204.8679351,-75.91518898,281.0438199,-36.82553875,33.38756853
-204.8312658,-75.3909326,280.7395793,-36.83562281,33.32024598
-205.1905104,-74.50456689,280.2313658,-36.97530992,33.12228907
-205.752582,-74.516599,280.595194,-36.9918111,33.1611356
-205.7669059,-74.52576633,280.4192959,-37.04836204,33.16159397
-205.2117098,-74.65353592,280.1586001,-36.95989735,33.15254124
-204.9687757,-75.26488188,280.2445438,-36.86656253,33.14176963
-204.7573543,-75.60693769,280.5694109,-36.84616523,33.30689607
-204.52989,-75.86935236,280.9870971,-36.7243544,33.31514666
-205.0403954,-75.68314107,280.5321686,-36.81831948,33.29979139
-205.7359662,-75.36285767,280.3688756,-37.00235353,33.28907708
-205.8666006,-75.05747116,280.2290739,-37.0623995,33.22891651
-205.4758434,-75.28837315,280.6060802,-36.98189893,33.22249938
-205.2798918,-75.59032191,281.0598627,-36.88249075,33.28592581
-205.5365769,-75.40009992,280.6668137,-36.91262833,33.27097161
-0.322452053,0.314615136,-0.288863548,0.087439089,-0.050385909
-1.736537674,1.702950888,-1.65704551,0.035941642,-0.491958752
-4.238902197,4.188522018,-4.105666591,0.039333553,-1.27624057
-7.829525566,7.828436946,-7.641423522,0.006846846,-2.450861346
-12.53643115,12.52972754,-12.35285547,-0.00420551,-3.977220912
-18.44024557,18.33499322,-18.13457258,-0.04426099,-5.83778676
-25.35618993,25.23523854,-24.99900804,-0.414792796,-8.109908193
-33.30884412,33.33571584,-32.93940094,-2.03688215,-10.74746211
-42.38902197,42.455084,-42.13038882,-4.016136206,-13.62279351
-52.69630352,52.66605135,-52.11297519,-6.31524395,-16.8851006
-63.97990515,63.97302966,-61.47206888,-8.794776105,-20.31087255
-76.38444142,76.40564085,-69.71120198,-11.67755595,-23.5494019
-89.5475738,90.0403175,-76.85770455,-14.40409021,-26.39935127
-102.0134165,103.7924505,-82.97231014,-16.83079566,-28.46366091
-113.2571403,117.5371351,-87.91636296,-19.01554103,-30.39263792
-123.3795857,131.2875492,-91.75804497,-21.01854418,-31.96122447
-132.4283081,145.2121425,-94.49850211,-22.77030535,-33.12896975
-140.4829488,158.9677132,-96.18815465,-24.28898728,-34.09045023
-147.2856767,172.7101059,-96.74908033,-25.61274897,-34.69440504
